id,key,value,type
322713929,foot,yes,regular
322713929,horse,yes,regular
322713929,barrier,bollard,regular
322713929,bicycle,yes,regular
322852281,barrier,bollard,regular
322852282,barrier,bollard,regular
322852290,highway,turning_circle,regular
322852292,barrier,gate,regular
322852299,foot,yes,regular
322852299,barrier,bollard,regular
322852299,bicycle,yes,regular
322864092,source,Bing,regular
322864092,highway,turning_circle,regular
322864110,highway,turning_circle,regular
322864114,source,Bing,regular
322864114,highway,turning_circle,regular
322864145,source,Bing,regular
322864145,highway,turning_circle,regular
322864164,highway,turning_circle,regular
322864198,barrier,gate,regular
322864217,highway,turning_circle,regular
322866768,name,Progresive Safety,regular
322866768,postal_code,S9 3JN,regular
322870880,name,Sandvik,regular
322870880,postal_code,S9 4WH,regular
322870891,name,The Quadrant,regular
322870891,postal_code,S9 4WG,regular
322874075,highway,crossing,regular
322874075,crossing,pelican,regular
322874078,name,HSS Hire,regular
322874078,shop,tool_hire,regular
322874808,power,sub_station,regular
322874809,power,sub_station,regular
322876542,name,Mawdsleys,regular
322876542,postal_code,S9 4WU,regular
322876543,power,sub_station,regular
322876544,name,Smiths News,regular
322876544,postal_code,S9 4WU,regular
322876745,ref,S9 864,regular
322876745,amenity,post_box,regular
322876745,postal_code,S9,regular
322878577,barrier,cycle_barrier,regular
322878578,name,Arnold Wragg,regular
322878578,postal_code,S9 4WU,regular
322878580,power,sub_station,regular
322878582,name,3c Finishing Ltd,regular
322878582,postal_code,S9 4LR,regular
322878585,name,Careforce,regular
322878585,postal_code,S9 4LR,regular
322879343,name,Costco Wholesale,regular
322879343,city,Sheffield,addr
322879343,street,Parkway Drive,addr
322879343,country,GB,addr
322879343,postcode,S9 4WU,addr
322879343,housenumber,1,addr
322880235,ref,S9 923,regular
322880235,amenity,post_box,regular
322880235,postal_code,S9,regular
322884087,name,Half Moon,regular
322884087,amenity,pub,regular
322884089,name,Littledale,regular
322884089,shop,convenience,regular
322884090,name,Lucky Star,regular
322884090,amenity,fast_food,regular
322884095,barrier,gate,regular
322884109,barrier,gate,regular
322884176,amenity,bench,regular
322884177,amenity,bench,regular
322884178,amenity,bench,regular
322884179,power,sub_station,regular
322884180,name,Littledale Care Home,regular
322884180,city,Sheffield,addr
322884180,street,Prince Of Wales Road,addr
322884180,country,GB,addr
322884180,postcode,S9 4ES,addr
322884180,housenumber,669,addr
322884181,highway,crossing,regular
322884181,crossing,pelican,regular
322884182,highway,crossing,regular
322884182,crossing,pelican,regular
322884183,highway,speed_camera,regular
322884184,amenity,telephone,regular
322884185,ref,S9 832,regular
322884185,amenity,post_box,regular
322884185,postal_code,S9,regular
322885682,name,The 3 Feathers,regular
322885682,amenity,pub,regular
322885683,power,sub_station,regular
322885693,highway,crossing,regular
322885693,crossing,pelican,regular
322885694,ref,S9 175,regular
322885694,amenity,post_box,regular
322885694,postal_code,S9,regular
322888387,name,Bowden Housteads Wood,regular
322888394,name,The King's Head,regular
322888394,amenity,pub,regular
322890019,ref,S9 267,regular
322890019,amenity,post_box,regular
322890019,postal_code,S9,regular
322890020,highway,crossing,regular
322890020,crossing,pelican,regular
322891259,amenity,pharmacy,regular
322891259,dispensing,yes,regular
322891259,name,Wicker Pharmacy,regular
322891259,opening_hours,Mo-Sa 08:30-22:00; Su 10:00-20:00; Dec 25 15:00-17:00,regular
322891259,phone,+44 114 272 7676,regular
322891259,postal_code,S3 8HT,regular
322891260,name,Wicker Mobility Shop,regular
322891260,shop,mobility,regular
322891260,postal_code,S3 8HT,regular
323227879,amenity,post_box,regular
323227879,created_by,Potlatch 0.10f,regular
323228665,amenity,post_box,regular
323228665,type,pillar,box
323228665,ref,S1 12D,regular
323228665,royal_cypher,EIIR,regular
325182144,highway,turning_circle,regular
325182149,highway,turning_circle,regular
325182173,source,Bing,regular
325182173,highway,turning_circle,regular
325186430,igh,turn,regular
325186430,source,Bing,regular
325186449,highway,turning_circle,regular
325186508,source,Bing,regular
325186508,highway,turning_circle,regular
325186522,highway,mini_roundabout,regular
325186522,direction,clockwise,regular
325186540,foot,yes,regular
325186540,horse,yes,regular
325186540,barrier,cycle_barrier,regular
325186540,motor_vehicle,no,regular
325191024,source,Bing,regular
325191024,highway,turning_circle,regular
325191132,source,Bing,regular
325191132,highway,turning_circle,regular
325193710,highway,turning_circle,regular
325194508,source,Bing,regular
325194508,highway,turning_circle,regular
325198659,traffic_calming,table,regular
325198683,traffic_calming,table,regular
325198706,traffic_calming,table,regular
325198714,traffic_calming,cushion,regular
325198715,traffic_calming,table,regular
325198782,barrier,gate,regular
325198837,traffic_calming,table,regular
325198870,barrier,gate,regular
325198970,traffic_calming,table,regular
325215329,ref,S10 780,regular
325215329,amenity,post_box,regular
325215329,postal_code,S10,regular
325238402,barrier,gate,regular
325238421,foot,yes,regular
325238421,barrier,stile,regular
325238423,power,sub_station,regular
325238431,name,St Luke's Church,regular
325238431,amenity,place_of_worship,regular
325238431,religion,christian,regular
325238433,name,St Luke's Pre-School Nursery,regular
325238433,amenity,kindergarten,regular
325238434,name,Lodge Moor Surgery,regular
325238434,amenity,doctors,regular
325238438,ref,3017,regular
325238438,power,sub_station,regular
325238439,housenumber,427,addr
325238442,amenity,telephone,regular
325238444,ref,S10 282,regular
325238444,amenity,post_box,regular
325238444,postal_code,S10,regular
325238446,name,Redmires Lodge,regular
325238446,amenity,kindergarten,regular
325238446,postal_code,S10 4NP,regular
325238504,power,sub_station,regular
325240338,tourism,information,regular
325240338,information,hikingmap,regular
325241655,amenity,bench,regular
325241657,amenity,bench,regular
325241667,barrier,gate,regular
325249934,amenity,bench,regular
325249936,ref,S10 1033,regular
325249936,amenity,post_box,regular
325249936,postal_code,S10,regular
325249938,amenity,bench,regular
325249940,amenity,post_box,regular
325249940,postal_code,S10,regular
325249940,ref,S10 50D,regular
325249942,name,Costcutter,regular
325249942,shop,convenience,regular
325249944,name,Yo Yo,regular
325249944,amenity,fast_food,regular
325249947,power,sub_station,regular
325249956,power,sub_station,regular
325249958,ref,S10 616,regular
325249958,amenity,post_box,regular
325249958,postal_code,S10,regular
325249959,power,sub_station,regular
325249989,name,The Garden House Nursery School,regular
325249989,amenity,kindergarten,regular
325250029,amenity,bench,regular
325250030,amenity,bench,regular
325250032,amenity,bench,regular
325250034,amenity,bench,regular
325250036,amenity,bench,regular
325250038,amenity,bench,regular
325250040,amenity,bench,regular
325250041,amenity,bench,regular
325250043,amenity,bench,regular
330605849,highway,crossing,regular
330605849,crossing,pelican,regular
330605854,created_by,osm2go v0.6-8debian1,regular
330605858,barrier,gate,regular
330605858,created_by,osm2go v0.6-8debian1,regular
330605860,ref,S11 508,regular
330605860,amenity,post_box,regular
330605860,postal_code,S11,regular
330605870,highway,turning_circle,regular
330605880,name,Rileys,regular
330605880,sport,snooker,regular
330605880,amenity,pub,regular
330605880,created_by,osm2go v0.6-8debian1,regular
330605882,amenity,parking,regular
330605882,created_by,osm2go v0.6-8debian1,regular
330605886,name,Porter Bookshop,regular
330605886,shop,books,regular
330605894,highway,turning_circle,regular
330605914,created_by,osm2go v0.6-8debian1,regular
330605916,created_by,osm2go v0.6-8debian1,regular
330605921,created_by,osm2go v0.6-8debian1,regular
330605932,created_by,osm2go v0.6-8debian1,regular
330605943,name,Westbourne Junior School,regular
330605943,amenity,school,regular
330605943,created_by,osm2go v0.6-8debian1,regular
330605945,name,Westbourne School Senior School Campus,regular
330605945,amenity,school,regular
330605945,created_by,osm2go v0.6-8debian1,regular
330605947,ref,S10 143,regular
330605947,amenity,post_box,regular
330605947,postal_code,S10,regular
330605949,name,Westbourne House,regular
330605949,amenity,restaurant,regular
330605949,tourism,hotel,regular
330605949,created_by,osm2go v0.6-8debian1,regular
330605990,foot,yes,regular
330605990,barrier,gate,regular
330605990,bicycle,yes,regular
331205762,barrier,bollard,regular
331781530,name,The Fitness Club,regular
331781530,amenity,fitness_club,regular
331782075,name,Bramley Clinic,regular
331782075,shop,osteopath,regular
331782548,amenity,telephone,regular
331782586,name,Sheffield Scene,regular
331782799,name,Taylor Taylor,regular
331782799,shop,hairdresser,regular
331782799,wheelchair,limited,regular
331782830,name,Bird,regular
331782830,shop,optician,regular
331782830,wheelchair,yes,regular
331782931,name,Poseur's,regular
331782931,shop,beauty_salon,regular
331782997,name,Lockwoods,regular
331782997,shop,florist,regular
331783315,ref,S1 2367;S1 2369,regular
331783315,amenity,post_box,regular
331783315,postal_code,S1,regular
331783315,royal_cypher,EIIR,regular
331783315,type,pillar,box
331783315,collection_times,Mo-Fr 17:15; Sa 10:00,regular
331783315,apertures,2,box
331783381,ref,S1 2366;S1 22366,regular
331783381,amenity,post_box,regular
331783381,operator,Royal Mail,regular
331783381,postal_code,S1,regular
331783381,royal_cypher,GR,regular
331783381,type,pillar,box
331783381,collection_times,Mo-Fr 17:15; Sa 10:00,regular
331783381,apertures,2,box
331783652,amenity,telephone,regular
331783689,amenity,telephone,regular
331783977,name,South Yorkshire Police Box,regular
331783977,historic,police_box,regular
331785550,amenity,telephone,regular
331790579,name,Carousel News,regular
331790579,shop,newsagent,regular
331790579,created_by,Potlatch 0.10f,regular
331790670,name,The Mens Room,regular
331790670,shop,hairdresser,regular
331791179,name,Sandwich Division,regular
331791179,amenity,cafe,regular
331791179,created_by,Potlatch 0.10f,regular
331791225,name,Serenity Nail Bar,regular
331791225,amenity,nail_bar,regular
331791225,created_by,Potlatch 0.10f,regular
331792050,name,Sa-kis,regular
331792050,shop,clothes,regular
331792524,name,Elite,regular
331792524,shop,hairdresser,regular
331792539,name,O2,regular
331792539,shop,mobile_phone,regular
331793432,amenity,cafe,regular
331793432,created_by,Potlatch 0.10f,regular
331793432,name,Costa,regular
331793432,opening_hours,"Mo-Sa 06:30-19:30, Su 08:30-18:30",regular
331794063,name,Ricky's Wholesale Jewellery,regular
331794063,created_by,Potlatch 0.10f,regular
331802343,name,Size?,regular
331802343,shop,shoes,regular
331802668,name,Rocky Horror's,regular
331802955,name,The Common Room,regular
331802955,amenity,bar,regular
331803065,name,Savills,regular
331803065,shop,hairdresser,regular
331803065,name,Freestylers,disused
331803226,name,Ideology,regular
331803226,shop,clothes,regular
331803226,name,gash.co.uk,disused
331803278,name,Ark,regular
331803278,shop,clothes,regular
331803278,created_by,Potlatch 0.10f,regular
331803934,name,Toscana,regular
331803934,amenity,restaurant,regular
331803934,cuisine,italian,regular
331803934,created_by,Potlatch 0.10f,regular
331804038,name,Within Reason,regular
331804038,created_by,Potlatch 0.10f,regular
331804312,name,The Cutting Club,regular
331804312,shop,hairdresser,regular
333087366,bicycle,yes,regular
